01/16/2024 21:09:35.160, 0.0020007

01/16/2024 21:10:57.715, 0.000999

01/16/2024 21:12:41.439, 0.0020747

01/16/2024 21:12:43.464, 2.0246761

01/16/2024 21:12:43.778, 0.3139231

01/16/2024 21:12:44.089, 0.3115517

01/16/2024 21:12:44.399, 0.3103998

01/16/2024 21:12:44.727, 0.327132

01/16/2024 21:12:45.035, 0.3081896

01/16/2024 21:12:45.361, 0.3261807

01/16/2024 21:12:45.677, 0.315555

01/16/2024 21:12:45.988, 0.3114303

01/16/2024 21:12:46.300, 0.3124036

01/16/2024 21:12:46.609, 0.3089209

01/16/2024 21:12:46.917, 0.3080278

01/16/2024 21:12:47.226, 0.3087656

01/16/2024 21:12:47.551, 0.3248702

01/16/2024 21:12:47.861, 0.3095849

01/16/2024 21:12:48.173, 0.3121436

01/16/2024 21:12:48.482, 0.3088521

01/16/2024 21:12:48.793, 0.3115843

01/16/2024 21:12:49.102, 0.3090909

01/16/2024 21:12:49.427, 0.324372

01/16/2024 21:12:49.737, 0.3103152

01/16/2024 21:12:50.048, 0.3108739

01/16/2024 21:12:50.361, 0.3129229

01/16/2024 21:12:50.672, 0.3115922

01/16/2024 21:12:50.982, 0.310024

01/16/2024 21:12:51.292, 0.3095382

01/16/2024 21:12:51.602, 0.3105717

01/16/2024 21:12:51.927, 0.3243994

01/16/2024 21:12:52.235, 0.3080123

01/16/2024 21:12:52.546, 0.3109782

01/16/2024 21:12:52.858, 0.3119851

01/16/2024 21:12:53.169, 0.3115771

01/16/2024 21:12:53.480, 0.3101631

01/16/2024 21:12:53.790, 0.3108338

01/16/2024 21:12:54.102, 0.3114622

01/16/2024 21:12:54.429, 0.3268517

01/16/2024 21:12:54.742, 0.3131218

01/16/2024 21:12:55.052, 0.3106864

01/16/2024 21:12:55.362, 0.309047

01/16/2024 21:12:55.672, 0.3100521

01/16/2024 21:12:55.984, 0.3120859

01/16/2024 21:12:56.288, 0.304731

01/16/2024 21:12:56.603, 0.3150406

01/16/2024 21:12:56.929, 0.3255

01/16/2024 21:12:57.237, 0.3084239

01/16/2024 21:12:57.547, 0.3099189

01/16/2024 21:12:57.858, 0.3110897

01/16/2024 21:12:58.169, 0.3107359

01/16/2024 21:12:58.479, 0.3095861

01/16/2024 21:12:58.805, 0.3263242

01/16/2024 21:12:59.116, 0.3106832

01/16/2024 21:12:59.426, 0.3106302

01/16/2024 21:12:59.740, 0.3137185

01/16/2024 21:13:00.053, 0.3131611

01/16/2024 21:13:00.365, 0.3121059

01/16/2024 21:13:00.675, 0.310093

01/16/2024 21:13:00.985, 0.3093899

01/16/2024 21:13:01.297, 0.3122354

01/16/2024 21:13:01.612, 0.315151

01/16/2024 21:13:01.922, 0.3098412

01/16/2024 21:13:02.231, 0.3090693

01/16/2024 21:13:02.545, 0.3139913

01/16/2024 21:13:02.853, 0.3080538

01/16/2024 21:13:03.164, 0.3105113

01/16/2024 21:13:03.481, 0.3173951

01/16/2024 21:13:03.787, 0.3061821

01/16/2024 21:13:04.114, 0.3264073

01/16/2024 21:13:04.424, 0.3106485

01/16/2024 21:13:04.736, 0.3121898

01/16/2024 21:13:05.045, 0.3085785

01/16/2024 21:13:05.355, 0.3101023

01/16/2024 21:13:05.668, 0.3125889

01/16/2024 21:13:05.991, 0.3227506

01/16/2024 21:13:06.318, 0.3271086

01/16/2024 21:13:06.629, 0.3118465

01/16/2024 21:13:06.943, 0.3137127

01/16/2024 21:13:07.255, 0.3120003

01/16/2024 21:13:07.566, 0.3111413

01/16/2024 21:13:07.877, 0.311078

01/16/2024 21:13:08.190, 0.3121749

01/16/2024 21:13:08.501, 0.3115667

01/16/2024 21:13:08.810, 0.3086641

01/16/2024 21:13:09.118, 0.3080184

01/16/2024 21:13:09.447, 0.3294766

01/16/2024 21:13:09.771, 0.3233073

01/16/2024 21:13:10.084, 0.3133442

01/16/2024 21:13:10.395, 0.3112517

01/16/2024 21:13:10.708, 0.313038

01/16/2024 21:13:11.020, 0.3116955

01/16/2024 21:13:11.328, 0.3082296

01/16/2024 21:13:11.638, 0.3098958

01/16/2024 21:13:11.950, 0.3121674

01/16/2024 21:13:12.265, 0.3146977

01/16/2024 21:13:12.574, 0.3088316

01/16/2024 21:13:12.887, 0.313691

01/16/2024 21:13:13.198, 0.3108869

01/16/2024 21:13:13.521, 0.3227531

01/16/2024 21:13:13.832, 0.3114066

01/16/2024 21:13:14.140, 0.3072421

01/16/2024 21:13:14.452, 0.3126057

01/16/2024 21:13:14.762, 0.3092786

01/16/2024 21:13:15.072, 0.3104046

01/16/2024 21:13:15.385, 0.3127236

01/16/2024 21:13:15.697, 0.3123073

01/16/2024 21:13:16.008, 0.3110465

01/16/2024 21:13:16.299, 0.2909828

