01/16/2024 21:14:26.743, 0.0019867

01/16/2024 21:14:27.960, 1.2176942

01/16/2024 21:14:28.270, 0.3096669

01/16/2024 21:14:28.581, 0.3114034

01/16/2024 21:14:28.893, 0.3116507

01/16/2024 21:14:29.205, 0.3122262

01/16/2024 21:14:29.523, 0.3172987

01/16/2024 21:14:29.831, 0.3080237

01/16/2024 21:14:30.145, 0.3144447

01/16/2024 21:14:30.456, 0.3105916

01/16/2024 21:14:30.770, 0.314144

01/16/2024 21:14:31.080, 0.3101529

01/16/2024 21:14:31.394, 0.3145411

01/16/2024 21:14:31.707, 0.3121784

01/16/2024 21:14:32.021, 0.3146645

01/16/2024 21:14:32.346, 0.3245172

01/16/2024 21:14:32.646, 0.3003096

01/16/2024 21:14:32.959, 0.3131817

01/16/2024 21:14:33.272, 0.3124245

01/16/2024 21:14:33.584, 0.3126285

01/16/2024 21:14:33.900, 0.3155364

01/16/2024 21:14:34.212, 0.3120348

01/16/2024 21:14:34.516, 0.3045397

01/16/2024 21:14:34.835, 0.3186621

01/16/2024 21:14:35.149, 0.3140305

01/16/2024 21:14:35.459, 0.3094755

01/16/2024 21:14:35.772, 0.3135192

01/16/2024 21:14:36.083, 0.3113235

01/16/2024 21:14:36.397, 0.3133135

01/16/2024 21:14:36.710, 0.3128033

01/16/2024 21:14:37.020, 0.3099585

01/16/2024 21:14:37.333, 0.3130776

01/16/2024 21:14:37.644, 0.3115663

01/16/2024 21:14:37.962, 0.3180295

01/16/2024 21:14:38.268, 0.3061048

01/16/2024 21:14:38.583, 0.314914

01/16/2024 21:14:38.895, 0.3113174

01/16/2024 21:14:39.208, 0.3137602

01/16/2024 21:14:39.522, 0.3139924

01/16/2024 21:14:39.833, 0.3107497

01/16/2024 21:14:40.149, 0.3159757

01/16/2024 21:14:40.457, 0.307682

01/16/2024 21:14:40.770, 0.3129141

01/16/2024 21:14:41.083, 0.3131559

